USERID,GENDER,RACE,PROVINCE,CHANNEL2,AGE_GROUP,DAY_OF_WEEK,TIME_BLOCK_SAST,TOTAL_SESSIONS,TOTAL_VIEWING_MINUTES,AVG_SESSION_LENGTH,UNIQUE_VIEWERS
794368,male,white,Gauteng,E! Entertainment,Youth,Sun,Afternoon,1,1.333333,1.333333000000,1
893475,male,black,North West,Channel O,Adults,Wed,Afternoon,1,1.550000,1.550000000000,1
821584,male,black,Northern Cape,Trace TV,Youth,Sat,Night,1,16.200000,16.200000000000,1
772784,male,None,Kwazulu Natal,Supersport Live Events,Youth,Fri,Night,1,0.666667,0.666667000000,1
819867,male,indian_asian,Limpopo,Cartoon Network,Adults,Tue,Morning,1,0.583333,0.583333000000,1
2415121,male,black,Eastern Cape,Trace TV,Youth,Sat,Late Night,1,184.650000,184.650000000000,1
809993,male,white,Limpopo,SuperSport Blitz,Kids,Fri,Night,1,2.266667,2.266667000000,1
809995,male,black,Kwazulu Natal,Africa Magic,Youth,Fri,Night,1,9.650000,9.650000000000,1
575881,male,coloured,Western Cape,Trace TV,Youth,Sun,Late Night,1,1.550000,1.550000000000,1
810011,male,black,Kwazulu Natal,Channel O,Youth,Wed,Afternoon,1,1.150000,1.150000000000,1
150729,male,white,Mpumalanga,ICC Cricket World Cup 2011,Youth,Tue,Morning,1,2.533333,2.533333000000,1
2370319,male,None,Limpopo,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,7.066667,7.066667000000,1
772839,male,black,Limpopo,Trace TV,Youth,Sat,Afternoon,1,0.150000,0.150000000000,1
772873,male,black,Limpopo,SuperSport Blitz,Kids,Wed,Night,1,0.133333,0.133333000000,1
593624,male,other,Eastern Cape,Boomerang,Youth,Fri,Morning,1,18.266667,18.266667000000,1
810092,male,None,Kwazulu Natal,CNN,Adults,Sun,Morning,2,2.966666,1.483333000000,1
819949,male,indian_asian,Eastern Cape,Boomerang,Youth,Sun,Night,1,0.000000,0.000000000000,1
810121,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,7.400000,7.400000000000,1
821773,male,coloured,Eastern Cape,ICC Cricket World Cup 2011,Youth,Fri,Afternoon,1,4.233333,4.233333000000,1
893645,male,white,Mpumalanga,ICC Cricket World Cup 2011,Youth,Wed,Morning,1,66.600000,66.600000000000,1
394624,male,white,Mpumalanga,Boomerang,Kids,Mon,Morning,1,3.516667,3.516667000000,1
778036,female,coloured,Western Cape,Africa Magic,Youth,Wed,Late Night,1,53.000000,53.000000000000,1
772980,male,black,Limpopo,Cartoon Network,Youth,Thu,Night,1,2.683333,2.683333000000,1
833106,male,white,Free State,ICC Cricket World Cup 2011,Youth,Wed,Morning,1,1.833333,1.833333000000,1
810243,male,black,North West,Trace TV,Youth,Mon,Afternoon,1,4.450000,4.450000000000,1
821930,male,black,Limpopo,SawSee,Youth,Fri,Afternoon,1,3.966667,3.966667000000,1
821930,male,black,Limpopo,SawSee,Youth,Sun,Night,1,5.733333,5.733333000000,1
522890,None,None,None,SuperSport Blitz,Kids,Tue,Afternoon,1,0.466667,0.466667000000,1
810293,male,white,Western Cape,SuperSport Blitz,Adults,Thu,Afternoon,1,3.000000,3.000000000000,1
804888,male,black,North West,Africa Magic,Youth,Wed,Night,1,0.266667,0.266667000000,1
955565,male,coloured,Eastern Cape,Supersport Live Events,Youth,Sun,Night,1,0.000000,0.000000000000,1
773141,male,black,Limpopo,Channel O,Youth,Mon,Night,1,4.750000,4.750000000000,1
821434,male,black,Gauteng,Africa Magic,Youth,Thu,Morning,1,0.333333,0.333333000000,1
940671,male,white,Kwazulu Natal,SuperSport Blitz,Youth,Sat,Morning,1,21.300000,21.300000000000,1
772827,male,black,North West,Supersport Live Events,Youth,Mon,Afternoon,1,16.300000,16.300000000000,1
810079,male,black,Gauteng,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,20.433333,20.433333000000,1
810087,female,black,Limpopo,Africa Magic,Youth,Sun,Afternoon,1,0.300000,0.300000000000,1
810099,male,indian_asian,Kwazulu Natal,Boomerang,Youth,Thu,Night,1,0.316667,0.316667000000,1
2239815,male,black,Kwazulu Natal,Channel O,Youth,Fri,Afternoon,1,77.100000,77.100000000000,1
773098,male,black,North West,Channel O,Youth,Thu,Afternoon,1,1.500000,1.500000000000,1
941220,male,black,Mpumalanga,Africa Magic,Adults,Thu,Night,1,0.466667,0.466667000000,1
790069,male,white,Kwazulu Natal,Supersport Live Events,Adults,Tue,Night,2,2.266667,1.133333500000,1
810386,male,black,Kwazulu Natal,Trace TV,Youth,Thu,Afternoon,1,0.000000,0.000000000000,1
2204462,male,indian_asian,Kwazulu Natal,Trace TV,Youth,Wed,Morning,1,3.100000,3.100000000000,1
869936,male,black,Eastern Cape,Vuzu,Youth,Fri,Afternoon,1,1.083333,1.083333000000,1
832729,male,black,Free State,Trace TV,Youth,Fri,Night,2,69.550000,34.775000000000,1
2216346,female,coloured,Western Cape,Supersport Live Events,Adults,Tue,Late Night,1,1.200000,1.200000000000,1
941314,female,black,Limpopo,Africa Magic,Youth,Fri,Night,1,0.150000,0.150000000000,1
793446,male,None,Gauteng,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,15.500000,15.500000000000,1
773242,male,white,Gauteng,Cartoon Network,Adults,Mon,Late Night,1,11.766667,11.766667000000,1
810511,male,black,Western Cape,Boomerang,Youth,Sun,Late Night,1,44.683333,44.683333000000,1
539176,male,None,Western Cape,CNN,Adults,Tue,Night,1,5.000000,5.000000000000,1
2205383,male,black,Gauteng,Africa Magic,Adults,Tue,Afternoon,1,2.833333,2.833333000000,1
1109229,male,coloured,Western Cape,Trace TV,Youth,Sat,Morning,1,2.950000,2.950000000000,1
808826,None,None,None,Supersport Live Events,Kids,Sun,Night,1,3.300000,3.300000000000,1
1771036,male,black,Limpopo,SuperSport Blitz,Adults,Tue,Night,1,0.000000,0.000000000000,1
810572,male,None,Western Cape,Trace TV,Youth,Wed,Afternoon,1,0.300000,0.300000000000,1
810581,male,other,Western Cape,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,4.133333,4.133333000000,1
822366,female,black,Mpumalanga,Trace TV,Adults,Fri,Night,1,0.100000,0.100000000000,1
941525,male,indian_asian,Gauteng,Trace TV,Adults,Sat,Night,1,2.850000,2.850000000000,1
773413,male,black,Gauteng,Africa Magic,Youth,Tue,Night,1,4.050000,4.050000000000,1
2205434,male,black,Gauteng,Channel O,Adults,Sat,Afternoon,2,21.750000,10.875000000000,1
941531,male,black,Gauteng,Supersport Live Events,Adults,Fri,Night,1,12.233333,12.233333000000,1
618016,male,None,Gauteng,Cartoon Network,Youth,Sun,Morning,1,16.666667,16.666667000000,1
592782,male,black,Gauteng,Cartoon Network,Adults,Tue,Afternoon,1,3.766667,3.766667000000,1
773458,female,black,Gauteng,Trace TV,Youth,Sat,Night,1,23.850000,23.850000000000,1
822416,male,indian_asian,Gauteng,Supersport Live Events,Adults,Fri,Afternoon,1,3.466667,3.466667000000,1
773507,male,white,Kwazulu Natal,Supersport Live Events,Adults,Thu,Night,1,13.400000,13.400000000000,1
771756,None,None,None,CNN,Kids,Sat,Afternoon,1,27.600000,27.600000000000,1
2092315,male,black,Kwazulu Natal,Channel O,Adults,Sun,Night,1,0.650000,0.650000000000,1
870699,male,black,Kwazulu Natal,Supersport Live Events,Youth,Sun,Afternoon,1,0.033333,0.033333000000,1
810716,male,coloured,Western Cape,ICC Cricket World Cup 2011,Kids,Fri,Afternoon,1,30.433333,30.433333000000,1
853573,male,other,Gauteng,E! Entertainment,Adults,Wed,Night,1,0.266667,0.266667000000,1
941685,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Wed,Night,1,141.300000,141.300000000000,1
810758,male,coloured,Gauteng,ICC Cricket World Cup 2011,Adults,Wed,Afternoon,1,0.000000,0.000000000000,1
810772,male,white,Mpumalanga,Supersport Live Events,Youth,Thu,Morning,1,2.366667,2.366667000000,1
908759,male,white,Mpumalanga,ICC Cricket World Cup 2011,Adults,Fri,Afternoon,1,3.033333,3.033333000000,1
866836,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Sun,Afternoon,1,0.733333,0.733333000000,1
810753,male,black,Northern Cape,ICC Cricket World Cup 2011,Adults,Sat,Morning,1,0.100000,0.100000000000,1
831683,male,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Adults,Fri,Morning,1,0.000000,0.000000000000,1
808926,male,coloured,Western Cape,Cartoon Network,Youth,Thu,Afternoon,1,21.183333,21.183333000000,1
808948,female,coloured,Western Cape,Channel O,Adults,Thu,Morning,1,0.200000,0.200000000000,1
930015,male,indian_asian,Western Cape,ICC Cricket World Cup 2011,Youth,Tue,Late Night,1,1.300000,1.300000000000,1
809264,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,13.100000,13.100000000000,1
2090526,male,black,Mpumalanga,Africa Magic,Adults,Thu,Night,1,10.683333,10.683333000000,1
820398,male,black,Kwazulu Natal,Africa Magic,Youth,Sun,Late Night,1,10.966667,10.966667000000,1
2090526,male,black,Mpumalanga,Boomerang,Adults,Mon,Afternoon,1,1.233333,1.233333000000,1
597268,male,black,Eastern Cape,Trace TV,Youth,Tue,Night,1,13.200000,13.200000000000,1
809056,male,coloured,Western Cape,E! Entertainment,Adults,Mon,Afternoon,1,1.900000,1.900000000000,1
809087,male,white,Eastern Cape,Supersport Live Events,Kids,Sat,Afternoon,1,0.833333,0.833333000000,1
939792,male,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,2.100000,2.100000000000,1
809128,male,black,Gauteng,Trace TV,Youth,Sat,Morning,2,28.850000,14.425000000000,1
820641,male,black,Northern Cape,Trace TV,Youth,Wed,Morning,2,1.200000,0.600000000000,1
809148,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,9.966667,9.966667000000,1
641735,male,black,Gauteng,E! Entertainment,Youth,Sun,Morning,1,1.866667,1.866667000000,1
788958,male,white,Kwazulu Natal,Cartoon Network,Adults,Sun,Afternoon,1,56.816667,56.816667000000,1
2426146,female,coloured,Western Cape,Trace TV,Youth,Thu,Afternoon,1,12.850000,12.850000000000,1
793835,male,white,Free State,M-Net,Youth,Mon,Late Night,1,0.200000,0.200000000000,1
1999889,male,coloured,Western Cape,Trace TV,Youth,Mon,Morning,1,2.800000,2.800000000000,1
779728,male,white,Gauteng,Trace TV,Youth,Thu,Morning,1,0.900000,0.900000000000,1
832272,male,white,Gauteng,ICC Cricket World Cup 2011,Adults,Tue,Afternoon,1,1.633333,1.633333000000,1
33103,male,coloured,Gauteng,E! Entertainment,Youth,Wed,Morning,1,3.133333,3.133333000000,1
893861,male,black,Mpumalanga,Africa Magic,Youth,Fri,Morning,1,0.100000,0.100000000000,1
809015,female,coloured,Eastern Cape,Cartoon Network,Youth,Fri,Morning,1,0.250000,0.250000000000,1
809045,male,coloured,Western Cape,Cartoon Network,Adults,Thu,Late Night,1,0.166667,0.166667000000,1
809056,male,coloured,Western Cape,DStv Events 1,Adults,Sun,Late Night,1,1.250000,1.250000000000,1
809094,male,coloured,Northern Cape,SuperSport Blitz,Adults,Sat,Afternoon,1,0.800000,0.800000000000,1
772828,male,coloured,Northern Cape,Boomerang,Youth,Mon,Night,1,0.433333,0.433333000000,1
809204,male,black,North West,Supersport Live Events,Adults,Fri,Afternoon,1,0.000000,0.000000000000,1
772042,female,white,Free State,E! Entertainment,Youth,Fri,Morning,1,1.366667,1.366667000000,1
809249,male,black,Kwazulu Natal,Channel O,Adults,Wed,Morning,1,1.500000,1.500000000000,1
2368907,female,white,Gauteng,SawSee,Adults,Sun,Afternoon,1,3.333333,3.333333000000,1
820751,male,coloured,Eastern Cape,Africa Magic,Youth,Thu,Afternoon,1,0.133333,0.133333000000,1
832127,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Wed,Afternoon,1,23.533333,23.533333000000,1
789055,male,black,Gauteng,Break in transmission,Adults,Thu,Late Night,1,0.233333,0.233333000000,1
789060,male,black,Gauteng,Channel O,Youth,Fri,Morning,1,3.650000,3.650000000000,1
820970,male,white,North West,SuperSport Blitz,Adults,Wed,Morning,1,17.000000,17.000000000000,1
940303,male,None,Western Cape,Trace TV,Youth,Sat,Night,1,0.600000,0.600000000000,1
789244,male,black,North West,E! Entertainment,Youth,Fri,Afternoon,1,0.166667,0.166667000000,1
789251,male,coloured,Western Cape,MK,Kids,Sun,Afternoon,1,0.700000,0.700000000000,1
789318,male,coloured,Western Cape,Supersport Live Events,Youth,Wed,Night,1,1.433333,1.433333000000,1
772243,male,coloured,Eastern Cape,Supersport Live Events,Youth,Fri,Night,1,1.200000,1.200000000000,1
789288,male,indian_asian,Limpopo,SuperSport Blitz,Youth,Sat,Night,1,0.000000,0.000000000000,1
772477,female,black,Kwazulu Natal,Boomerang,Youth,Mon,Morning,1,30.816667,30.816667000000,1
597503,male,white,Gauteng,Boomerang,Youth,Sun,Afternoon,1,7.616667,7.616667000000,1
882721,male,coloured,Eastern Cape,ICC Cricket World Cup 2011,Youth,Sat,Morning,2,25.466666,12.733333000000,1
809704,female,None,Gauteng,CNN,Youth,Mon,Night,1,0.283333,0.283333000000,1
806986,male,black,Limpopo,M-Net,Youth,Wed,Night,2,1.233334,0.616667000000,1
786757,male,black,Northern Cape,Africa Magic,Youth,Sun,Afternoon,1,1.750000,1.750000000000,1
809754,male,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,Youth,Thu,Afternoon,1,39.933333,39.933333000000,1
2000272,male,coloured,Western Cape,Channel O,Adults,Thu,Afternoon,1,4.650000,4.650000000000,1
893304,male,indian_asian,Mpumalanga,SuperSport Blitz,Youth,Wed,Morning,1,0.566667,0.566667000000,1
804360,male,black,Limpopo,Channel O,Youth,Wed,Night,1,1.050000,1.050000000000,1
2204331,male,black,Gauteng,SuperSport Blitz,Adults,Wed,Afternoon,1,16.633333,16.633333000000,1
533013,male,coloured,Eastern Cape,Supersport Live Events,Adults,Mon,Afternoon,1,0.500000,0.500000000000,1
930990,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,8.500000,8.500000000000,1
2369921,male,black,Eastern Cape,SuperSport Blitz,Senior,Thu,Night,1,47.000000,47.000000000000,1
832685,male,black,Kwazulu Natal,E! Entertainment,Youth,Thu,Afternoon,1,0.900000,0.900000000000,1
772687,male,black,Limpopo,Boomerang,Adults,Fri,Afternoon,1,0.050000,0.050000000000,1
832751,male,indian_asian,Kwazulu Natal,Trace TV,Youth,Thu,Night,1,13.550000,13.550000000000,1
1107967,male,black,Gauteng,Supersport Live Events,Youth,Mon,Night,1,2.500000,2.500000000000,1
780232,female,black,Mpumalanga,SuperSport Blitz,Youth,Sun,Morning,1,0.000000,0.000000000000,1
2370319,male,None,Limpopo,SuperSport Blitz,Youth,Sun,Morning,1,12.500000,12.500000000000,1
609311,None,None,None,Africa Magic,Kids,Wed,Late Night,1,11.033333,11.033333000000,1
810198,male,white,Western Cape,CNN,Adults,Fri,Morning,1,51.133333,51.133333000000,1
893801,male,indian_asian,Kwazulu Natal,Cartoon Network,Adults,Tue,Late Night,1,1.166667,1.166667000000,1
2370560,male,coloured,Eastern Cape,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,0.966667,0.966667000000,1
720646,male,white,North West,Supersport Live Events,Youth,Tue,Afternoon,1,0.266667,0.266667000000,1
893992,male,None,Gauteng,Boomerang,Youth,Tue,Night,1,4.066667,4.066667000000,1
2361890,male,white,Gauteng,Supersport Live Events,Adults,Thu,Night,1,32.233333,32.233333000000,1
833543,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,9.933333,9.933333000000,1
941525,male,indian_asian,Gauteng,DStv Events 1,Adults,Sat,Night,1,0.750000,0.750000000000,1
2405338,male,white,Free State,Trace TV,Youth,Sat,Afternoon,1,1.850000,1.850000000000,1
803398,female,white,Northern Cape,Supersport Live Events,Senior,Fri,Afternoon,1,4.566667,4.566667000000,1
810681,male,black,Gauteng,Vuzu,Youth,Tue,Morning,1,1.033333,1.033333000000,1
822497,male,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,29.966667,29.966667000000,1
809079,male,black,Mpumalanga,Boomerang,Youth,Sun,Night,1,0.300000,0.300000000000,1
621470,male,white,Western Cape,E! Entertainment,Youth,Mon,Night,1,1.366667,1.366667000000,1
803936,male,coloured,Gauteng,E! Entertainment,Youth,Tue,Late Night,1,0.566667,0.566667000000,1
785456,female,white,Gauteng,E! Entertainment,Adults,Thu,Afternoon,1,1.800000,1.800000000000,1
859641,male,indian_asian,Kwazulu Natal,Cartoon Network,Adults,Thu,Night,1,1.200000,1.200000000000,1
804168,male,coloured,Gauteng,Channel O,Adults,Fri,Night,1,1.700000,1.700000000000,1
1107440,male,indian_asian,Gauteng,Channel O,Youth,Mon,Night,1,2.550000,2.550000000000,1
930713,male,white,Mpumalanga,Cartoon Network,Youth,Mon,Morning,1,0.000000,0.000000000000,1
940392,female,black,Gauteng,Trace TV,Youth,Fri,Night,1,0.600000,0.600000000000,1
772477,female,black,Kwazulu Natal,Channel O,Youth,Mon,Morning,1,5.900000,5.900000000000,1
809675,male,white,Kwazulu Natal,Supersport Live Events,Senior,Thu,Morning,2,23.433333,11.716666500000,1
809715,male,black,Mpumalanga,Africa Magic,Adults,Mon,Night,1,0.016667,0.016667000000,1
940469,male,None,Gauteng,Supersport Live Events,Adults,Wed,Afternoon,1,90.733333,90.733333000000,1
772529,male,black,Gauteng,Supersport Live Events,Youth,Sun,Afternoon,1,0.400000,0.400000000000,1
2287668,male,black,Kwazulu Natal,Trace TV,Youth,Mon,Night,1,26.050000,26.050000000000,1
2091260,male,black,Gauteng,Channel O,Youth,Tue,Night,1,3.100000,3.100000000000,1
893279,male,coloured,Gauteng,Africa Magic,Adults,Fri,Morning,1,31.983333,31.983333000000,1
809790,male,black,Limpopo,Africa Magic,Adults,Tue,Afternoon,1,5.833333,5.833333000000,1
809892,male,black,Gauteng,Channel O,Youth,Wed,Afternoon,1,2.500000,2.500000000000,1
772685,male,black,Gauteng,Channel O,Adults,Sun,Night,1,1.100000,1.100000000000,1
940664,female,black,Northern Cape,Cartoon Network,Adults,Fri,Night,1,0.883333,0.883333000000,1
893445,male,coloured,Western Cape,Supersport Live Events,Youth,Fri,Night,2,2.266667,1.133333500000,1
867230,male,black,Gauteng,Supersport Live Events,Adults,Mon,Night,1,0.100000,0.100000000000,1
893588,male,other,Western Cape,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,0.000000,0.000000000000,1
810077,male,coloured,Northern Cape,Channel O,Adults,Mon,Night,1,19.450000,19.450000000000,1
780559,male,white,Western Cape,E! Entertainment,Adults,Mon,Afternoon,1,0.333333,0.333333000000,1
810187,male,coloured,Gauteng,Supersport Live Events,Adults,Fri,Afternoon,2,11.333333,5.666666500000,1
2361547,female,indian_asian,Gauteng,SuperSport Blitz,Youth,Mon,Afternoon,1,7.700000,7.700000000000,1
810259,male,black,North West,Supersport Live Events,Youth,Sun,Night,2,2.033333,1.016666500000,1
893789,male,coloured,Western Cape,Trace TV,Youth,Fri,Morning,1,11.500000,11.500000000000,1
810293,male,white,Western Cape,ICC Cricket World Cup 2011,Adults,Wed,Morning,1,3.966667,3.966667000000,1
893832,male,black,Limpopo,CNN,Youth,Thu,Morning,1,5.616667,5.616667000000,1
2361656,male,black,Western Cape,CNN,Youth,Fri,Afternoon,1,1.450000,1.450000000000,1
874437,male,black,Gauteng,SuperSport Blitz,Youth,Thu,Morning,2,3.050000,1.525000000000,1
780477,male,black,Gauteng,Channel O,Adults,Tue,Night,1,1.100000,1.100000000000,1
920663,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,122.700000,122.700000000000,1
2288719,male,black,Limpopo,M-Net,Senior,Thu,Afternoon,1,1.266667,1.266667000000,1
966404,male,black,Mpumalanga,Supersport Live Events,Youth,Sun,Afternoon,1,0.000000,0.000000000000,1
2370894,male,black,Western Cape,Supersport Live Events,Youth,Sun,Afternoon,2,0.633333,0.316666500000,1
2287689,male,black,Mpumalanga,Channel O,Youth,Fri,Night,1,8.500000,8.500000000000,1
893434,male,black,Limpopo,Channel O,Youth,Fri,Morning,1,0.250000,0.250000000000,1
819902,male,black,North West,Africa Magic,Youth,Sun,Afternoon,1,1.333333,1.333333000000,1
775591,male,black,Gauteng,Supersport Live Events,Youth,Mon,Night,1,0.000000,0.000000000000,1
810249,male,indian_asian,Kwazulu Natal,SuperSport Blitz,Youth,Wed,Afternoon,1,1.233333,1.233333000000,1
880965,male,black,Eastern Cape,SuperSport Blitz,Youth,Thu,Afternoon,1,0.600000,0.600000000000,1
907326,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,2,118.333334,59.166667000000,1
881861,male,white,Gauteng,CNN,Adults,Thu,Morning,1,4.416667,4.416667000000,1
2216346,female,coloured,Western Cape,SuperSport Blitz,Adults,Fri,Night,1,1.100000,1.100000000000,1
804973,male,white,Western Cape,Boomerang,Adults,Fri,Night,1,0.866667,0.866667000000,1
893959,male,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Sun,Morning,1,25.033333,25.033333000000,1
822152,male,indian_asian,Gauteng,Boomerang,Adults,Wed,Late Night,1,0.100000,0.100000000000,1
941379,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,1.566667,1.566667000000,1
831563,female,indian_asian,Gauteng,Cartoon Network,Youth,Fri,Afternoon,1,3.450000,3.450000000000,1
861227,male,white,Western Cape,Supersport Live Events,Youth,Wed,Afternoon,1,28.966667,28.966667000000,1
2021359,male,coloured,Eastern Cape,Cartoon Network,Youth,Fri,Late Night,1,22.483333,22.483333000000,1
2371031,male,coloured,Western Cape,SuperSport Blitz,Adults,Tue,Night,1,2.533333,2.533333000000,1
2021360,male,black,Gauteng,Africa Magic,Adults,Mon,Afternoon,1,0.133333,0.133333000000,1
